# Per-model hold q on the hand layout for all 6,723 BPMN models in the 15-40 band,
# the population behind results/bpmn_representativeness.py and the paper's 0.87.
# Source: bpmai.tar.gz, sha256 7c40fe0c13f78943f1600f09203c30d83c41fd6c71b81902367bf057a73f947a.
# Funnel: 29,810 models archived; parsers/parse_bpmn.py parses 21,784 (>= 10 nodes, >= 1 edge);
# 13,435 have every edge a BPMN flow or association; data/make_corpus.py --bpmn keeps their
# largest component of 15 to 40 nodes, 6,723 graphs (bpmn_all.txt); data/bpmn.txt is the first 300 by id.
# Each column is the q of `station direct --corpus bpmn_all.txt --weights W`, one weight set:
# overlap 0,1,0,0,0,0,0,0; length 0,0,1,0,0,0,0,0 (--L fit); stress 0,0,0,1,0,0,0,0;
# alignA1 0,0,0,0,0,1,0,0 --align a1; flow 0,0,0,0,0,0,0,1.
id,overlap,length,stress,alignA1,flow
1628734816.json,1.000000,0.000000,0.000000,1.000000,0.727273
1629528040.json,1.000000,0.000000,0.031250,0.500000,0.937500
1629738179.json,1.000000,0.000000,0.000000,0.535714,0.857143
1629824118.json,1.000000,0.000000,0.000000,0.608696,0.652174
1630077105.json,1.000000,0.187500,0.000000,1.000000,0.812500
1630205258.json,1.000000,0.000000,0.000000,0.937500,0.875000
1630208502.json,1.000000,0.000000,0.000000,0.666667,0.733333
1630230589.json,1.000000,0.000000,0.000000,0.857143,0.464286
1630234717.json,1.000000,0.157895,0.157895,0.526316,0.789474
1631109236.json,1.000000,0.000000,0.000000,0.526316,0.526316
163130164.json,1.000000,0.000000,0.000000,1.000000,1.000000
1632682299.json,1.000000,0.000000,0.000000,1.000000,1.000000
1632999595.json,1.000000,0.000000,0.000000,0.647059,0.882353
1633392168.json,1.000000,0.000000,0.000000,0.904762,1.000000
1633446803.json,1.000000,0.000000,0.000000,0.760000,0.760000
1633481094.json,1.000000,0.000000,0.000000,0.000000,1.000000
163351557.json,1.000000,0.000000,0.000000,0.722222,0.611111
1633869610.json,1.000000,0.000000,0.000000,0.789474,0.368421
1634051895.json,1.000000,0.000000,0.000000,1.000000,0.736842
1634169658.json,0.911765,0.000000,0.000000,0.852941,0.735294
1634379825.json,1.000000,0.000000,0.066667,0.800000,0.866667
1635794774.json,1.000000,0.000000,0.000000,0.500000,0.846154
1636296516.json,1.000000,0.000000,0.000000,0.826087,0.521739
16365962.json,1.000000,0.000000,0.000000,0.812500,0.875000
1636704776.json,1.000000,0.000000,0.055556,1.000000,1.000000
1636726153.json,1.000000,0.000000,0.000000,0.562500,0.750000
1636922073.json,1.000000,0.000000,0.000000,0.800000,1.000000
1637083313.json,1.000000,0.000000,0.000000,0.750000,0.650000
1637112086.json,1.000000,0.000000,0.000000,0.900000,0.700000
163718215.json,1.000000,0.000000,0.000000,0.894737,0.894737
163889525.json,1.000000,0.000000,0.000000,1.000000,0.885714
1639076518.json,1.000000,0.000000,0.000000,1.000000,0.871795
1639529575.json,1.000000,0.000000,0.000000,0.600000,1.000000
163956302.json,1.000000,0.000000,0.000000,0.538462,0.423077
164010702.json,1.000000,0.000000,0.000000,1.000000,0.777778
1640128993.json,1.000000,0.000000,0.000000,0.750000,0.805556
1641258843.json,1.000000,0.000000,0.000000,0.909091,0.772727
1641451466.json,1.000000,0.000000,0.058824,0.882353,1.000000
1641671808.json,1.000000,0.000000,0.100000,0.950000,0.900000
16418674.json,1.000000,0.000000,0.000000,1.000000,1.000000
164216365.json,1.000000,0.000000,0.000000,0.107143,0.500000
1643057795.json,1.000000,0.050000,0.050000,1.000000,0.750000
1643078522.json,1.000000,0.071429,0.000000,1.000000,1.000000
164335709.json,1.000000,0.000000,0.000000,0.714286,0.428571
1643446603.json,1.000000,0.000000,0.000000,1.000000,0.823529
1643734865.json,1.000000,0.000000,0.000000,1.000000,1.000000
1643889860.json,1.000000,0.000000,0.000000,1.000000,0.806452
1644110715.json,1.000000,0.000000,0.000000,0.444444,1.000000
1644226000.json,1.000000,0.000000,0.000000,0.823529,0.794118
1644347314.json,0.850000,0.000000,0.000000,0.150000,0.750000
1644507643.json,1.000000,0.000000,0.000000,1.000000,0.736842
1644584306.json,1.000000,0.000000,0.000000,0.800000,1.000000
1645136952.json,1.000000,0.000000,0.000000,0.875000,0.625000
1645242208.json,1.000000,0.000000,0.000000,0.259259,0.555556
1646303713.json,1.000000,0.000000,0.000000,0.619048,0.809524
1646806074.json,1.000000,0.000000,0.000000,1.000000,0.894737
164682494.json,0.945946,0.000000,0.000000,0.513514,0.837838
1646844162.json,1.000000,0.000000,0.000000,0.842105,0.894737
1647098342.json,1.000000,0.000000,0.000000,1.000000,1.000000
1647485691.json,1.000000,0.000000,0.000000,0.777778,0.777778
1647860821.json,1.000000,0.000000,0.000000,1.000000,0.909091
1648751080.json,1.000000,0.000000,0.000000,0.312500,0.437500
1648815482.json,1.000000,0.062500,0.000000,0.875000,0.875000
1649525188.json,1.000000,0.000000,0.000000,0.826087,0.826087
1649531357.json,1.000000,0.000000,0.000000,0.391304,0.826087
1649597961.json,1.000000,0.000000,0.029412,1.000000,0.823529
1650332138.json,1.000000,0.000000,0.000000,1.000000,1.000000
1650735497.json,1.000000,0.000000,0.052632,0.947368,1.000000
1650931039.json,1.000000,0.083333,0.083333,0.791667,1.000000
1651158761.json,1.000000,0.000000,0.066667,0.666667,0.866667
1651349901.json,0.933333,0.000000,0.000000,0.966667,0.866667
1651659225.json,1.000000,0.000000,0.000000,0.586207,0.758621
1651695717.json,1.000000,0.055556,0.000000,0.388889,1.000000
1652787746.json,1.000000,0.000000,0.000000,1.000000,1.000000
1653661208.json,1.000000,0.000000,0.000000,0.764706,0.647059
1653719939.json,1.000000,0.000000,0.027778,0.277778,0.444444
1654260727.json,1.000000,0.000000,0.000000,0.481481,0.629630
165460050.json,1.000000,0.000000,0.000000,0.800000,0.666667
1655070262.json,1.000000,0.000000,0.000000,1.000000,1.000000
1655106062.json,1.000000,0.000000,0.000000,0.666667,0.611111
1655154011.json,1.000000,0.000000,0.000000,1.000000,0.904762
1655590508.json,1.000000,0.000000,0.000000,1.000000,1.000000
1655655354.json,1.000000,0.000000,0.107143,1.000000,0.750000
1655829345.json,1.000000,0.000000,0.000000,0.464286,0.500000
1656408578.json,1.000000,0.000000,0.000000,0.743590,0.897436
1656533187.json,1.000000,0.000000,0.000000,0.857143,0.857143
1656584459.json,1.000000,0.000000,0.000000,0.884615,1.000000
1656848593.json,1.000000,0.066667,0.133333,1.000000,1.000000
1656851829.json,1.000000,0.000000,0.000000,0.650000,0.800000
1657012598.json,1.000000,0.052632,0.000000,1.000000,0.894737
1657159226.json,1.000000,0.000000,0.000000,0.333333,0.809524
1657227289.json,1.000000,0.000000,0.000000,0.789474,0.736842
1658057676.json,1.000000,0.000000,0.055556,0.611111,0.444444
165830873.json,1.000000,0.000000,0.000000,0.840000,0.680000
1658735755.json,1.000000,0.000000,0.000000,0.900000,1.000000
1659508022.json,1.000000,0.000000,0.000000,0.823529,0.823529
1659747532.json,1.000000,0.031250,0.093750,1.000000,1.000000
1660100602.json,1.000000,0.000000,0.000000,0.846154,0.948718
1661816280.json,1.000000,0.000000,0.000000,0.461538,0.666667
1662206869.json,1.000000,0.032258,0.032258,0.709677,0.741935
1662650609.json,1.000000,0.000000,0.055556,0.722222,0.833333
1663003736.json,1.000000,0.000000,0.000000,0.875000,0.875000
1663105626.json,1.000000,0.000000,0.000000,0.578947,0.684211
166313317.json,1.000000,0.000000,0.034483,0.827586,0.724138
1663400389.json,1.000000,0.000000,0.000000,0.884615,0.923077
166352508.json,1.000000,0.000000,0.000000,1.000000,0.866667
1663778637.json,1.000000,0.000000,0.000000,1.000000,0.680000
166380302.json,1.000000,0.000000,0.000000,0.666667,0.761905
1664537844.json,1.000000,0.000000,0.000000,1.000000,0.764706
1665253572.json,1.000000,0.000000,0.000000,1.000000,0.900000
1665388149.json,1.000000,0.000000,0.000000,1.000000,0.666667
1665474341.json,1.000000,0.060606,0.000000,0.666667,0.636364
1665514673.json,1.000000,0.000000,0.055556,0.777778,0.555556
1665784283.json,1.000000,0.086957,0.130435,1.000000,1.000000
1665790086.json,1.000000,0.000000,0.000000,1.000000,0.913043
1666082353.json,1.000000,0.105263,0.105263,1.000000,0.894737
1666175446.json,1.000000,0.000000,0.000000,1.000000,1.000000
1666482053.json,1.000000,0.000000,0.000000,0.866667,0.333333
1666545455.json,1.000000,0.000000,0.000000,1.000000,0.777778
166659143.json,1.000000,0.000000,0.000000,1.000000,1.000000
1666657292.json,1.000000,0.050000,0.050000,1.000000,0.900000
16667558.json,1.000000,0.000000,0.038462,1.000000,0.692308
1666806859.json,1.000000,0.000000,0.000000,0.840000,0.840000
1667017327.json,1.000000,0.000000,0.000000,0.894737,0.842105
166709841.json,1.000000,0.000000,0.000000,0.941176,0.852941
1667145304.json,1.000000,0.000000,0.000000,0.555556,0.333333
166734360.json,1.000000,0.000000,0.000000,0.695652,0.608696
1667672547.json,1.000000,0.000000,0.000000,0.826087,0.869565
1667851907.json,1.000000,0.000000,0.000000,1.000000,0.700000
1667919381.json,1.000000,0.000000,0.000000,1.000000,0.888889
1668156553.json,1.000000,0.052632,0.052632,0.526316,1.000000
1668229512.json,1.000000,0.000000,0.038462,0.615385,0.769231
1668507893.json,1.000000,0.000000,0.000000,1.000000,0.750000
1668589326.json,1.000000,0.000000,0.000000,1.000000,0.909091
1668903830.json,1.000000,0.000000,0.000000,1.000000,1.000000
1669157862.json,1.000000,0.000000,0.000000,0.344828,0.689655
1669530079.json,1.000000,0.000000,0.000000,0.590909,0.909091
1669627774.json,1.000000,0.000000,0.000000,0.937500,0.812500
1670091182.json,1.000000,0.000000,0.000000,1.000000,0.346154
1670276756.json,1.000000,0.000000,0.000000,0.764706,0.882353
1671750284.json,1.000000,0.000000,0.000000,0.840000,0.840000
1671787493.json,1.000000,0.000000,0.043478,0.478261,0.652174
1671850404.json,1.000000,0.000000,0.000000,0.600000,0.600000
1672048025.json,1.000000,0.000000,0.000000,0.600000,0.733333
1672650088.json,1.000000,0.000000,0.000000,0.647059,1.000000
1673784151.json,1.000000,0.000000,0.000000,0.533333,0.866667
1674011833.json,1.000000,0.000000,0.000000,0.375000,1.000000
1674217557.json,1.000000,0.000000,0.000000,0.758621,0.379310
1674225539.json,1.000000,0.055556,0.000000,0.833333,0.777778
1674537718.json,1.000000,0.000000,0.000000,0.866667,0.866667
1674590055.json,1.000000,0.066667,0.000000,0.933333,0.066667
1674836183.json,1.000000,0.000000,0.000000,0.640000,0.840000
1675060575.json,1.000000,0.000000,0.000000,0.941176,0.705882
1675180835.json,1.000000,0.000000,0.000000,0.935484,0.838710
167550019.json,1.000000,0.000000,0.000000,0.677419,1.000000
1675715412.json,1.000000,0.000000,0.000000,0.882353,0.647059
1675766446.json,1.000000,0.222222,0.000000,0.888889,0.888889
1675943169.json,1.000000,0.000000,0.000000,0.958333,0.875000
167618701.json,1.000000,0.000000,0.000000,0.684211,0.894737
1677055815.json,1.000000,0.000000,0.000000,1.000000,0.851852
1677217559.json,1.000000,0.375000,0.000000,1.000000,0.833333
1679298090.json,1.000000,0.000000,0.000000,0.842105,0.894737
1679595896.json,1.000000,0.000000,0.000000,1.000000,0.875000
1679637886.json,1.000000,0.000000,0.000000,0.806452,0.838710
1680649112.json,0.909091,0.000000,0.000000,0.409091,0.636364
168070667.json,1.000000,0.000000,0.000000,1.000000,0.781250
1680749149.json,1.000000,0.000000,0.000000,0.641026,0.948718
1680787867.json,1.000000,0.000000,0.058824,1.000000,0.823529
1681071929.json,1.000000,0.000000,0.000000,0.866667,1.000000
1681287551.json,1.000000,0.125000,0.125000,1.000000,1.000000
168217972.json,1.000000,0.000000,0.000000,0.750000,1.000000
1682689604.json,1.000000,0.000000,0.096774,0.870968,1.000000
1682872776.json,0.608696,0.000000,0.000000,0.739130,0.608696
1683672607.json,1.000000,0.033333,0.000000,0.766667,0.933333
1683796112.json,1.000000,0.000000,0.000000,1.000000,0.684211
1684733593.json,1.000000,0.000000,0.000000,0.512821,0.538462
1685393291.json,1.000000,0.000000,0.000000,0.833333,0.766667
1686002558.json,0.909091,0.000000,0.000000,0.590909,0.636364
1686315963.json,1.000000,0.000000,0.052632,0.684211,0.842105
1687950668.json,1.000000,0.157895,0.000000,1.000000,1.000000
1688366092.json,1.000000,0.000000,0.000000,1.000000,0.566667
1688649961.json,1.000000,0.000000,0.000000,0.823529,1.000000
1689043157.json,1.000000,0.000000,0.000000,1.000000,0.714286
1689189559.json,1.000000,0.235294,0.117647,1.000000,1.000000
1689568217.json,0.904762,0.000000,0.000000,0.761905,0.761905
1689893677.json,1.000000,0.000000,0.000000,0.764706,0.882353
1690142313.json,0.941176,0.029412,0.000000,1.000000,0.941176
1690774147.json,1.000000,0.000000,0.000000,1.000000,1.000000
1690956949.json,1.000000,0.000000,0.062500,0.500000,0.875000
1691062836.json,1.000000,0.000000,0.000000,0.923077,0.846154
1691224674.json,1.000000,0.000000,0.000000,1.000000,0.727273
169162819.json,1.000000,0.000000,0.000000,1.000000,0.789474
169179899.json,1.000000,0.000000,0.000000,0.589744,0.512821
1692122698.json,1.000000,0.000000,0.040000,0.880000,1.000000
1692719115.json,1.000000,0.000000,0.000000,0.764706,0.647059
1692757397.json,0.687500,0.000000,0.000000,0.687500,1.000000
1692926652.json,1.000000,0.000000,0.000000,1.000000,0.666667
1693935298.json,1.000000,0.000000,0.000000,0.400000,0.800000
1693945216.json,1.000000,0.000000,0.000000,1.000000,0.777778
1695008201.json,1.000000,0.047619,0.047619,1.000000,1.000000
1695132490.json,1.000000,0.000000,0.027027,0.513514,0.891892
169565489.json,1.000000,0.000000,0.000000,0.531250,0.781250
1695808318.json,1.000000,0.000000,0.000000,1.000000,0.684211
1696746146.json,1.000000,0.000000,0.000000,0.772727,0.636364
1697234686.json,0.916667,0.000000,0.000000,1.000000,0.791667
1697420134.json,1.000000,0.000000,0.000000,0.823529,0.882353
1697487869.json,1.000000,0.000000,0.000000,0.909091,1.000000
1698028474.json,1.000000,0.000000,0.000000,1.000000,1.000000
1698068337.json,1.000000,0.000000,0.000000,0.781250,0.500000
1698070163.json,1.000000,0.000000,0.000000,0.200000,0.800000
1698096812.json,1.000000,0.000000,0.000000,1.000000,0.909091
1699008808.json,1.000000,0.000000,0.000000,0.352941,1.000000
1699444521.json,1.000000,0.000000,0.050000,0.850000,0.800000
1699909157.json,1.000000,0.043478,0.000000,0.956522,0.913043
1700062808.json,0.909091,0.000000,0.000000,0.681818,0.909091
1700444752.json,1.000000,0.000000,0.000000,0.473684,1.000000
1700491123.json,0.945946,0.000000,0.000000,0.324324,1.000000
1701900.json,0.909091,0.000000,0.000000,0.545455,0.863636
1702229509.json,1.000000,0.035714,0.000000,1.000000,0.857143
1702584357.json,0.878788,0.000000,0.060606,0.393939,0.878788
1702752310.json,1.000000,0.000000,0.000000,0.909091,1.000000
1702894584.json,1.000000,0.000000,0.000000,0.687500,0.562500
1702961401.json,1.000000,0.000000,0.050000,1.000000,0.900000
1703057530.json,1.000000,0.000000,0.000000,1.000000,0.733333
170351728.json,1.000000,0.000000,0.000000,0.772727,0.636364
1703848951.json,1.000000,0.000000,0.000000,1.000000,1.000000
1703916945.json,1.000000,0.000000,0.000000,0.432432,0.756757
1704333812.json,1.000000,0.000000,0.000000,1.000000,0.833333
170500422.json,0.878788,0.000000,0.060606,0.393939,0.878788
1705602791.json,1.000000,0.076923,0.038462,0.500000,0.576923
170563037.json,1.000000,0.000000,0.000000,0.966667,0.666667
1706317315.json,1.000000,0.000000,0.052632,0.473684,0.894737
1706647427.json,1.000000,0.000000,0.058824,1.000000,1.000000
1707084986.json,1.000000,0.000000,0.000000,0.350000,0.900000
170722244.json,1.000000,0.000000,0.000000,0.645161,0.677419
1707460701.json,1.000000,0.000000,0.000000,1.000000,0.733333
170777642.json,1.000000,0.000000,0.000000,0.666667,1.000000
1707816506.json,1.000000,0.055556,0.388889,1.000000,1.000000
1708154125.json,1.000000,0.000000,0.000000,0.833333,0.611111
1708386300.json,1.000000,0.000000,0.000000,0.888889,0.666667
1708807852.json,1.000000,0.000000,0.000000,0.615385,0.897436
1708839352.json,0.882353,0.000000,0.000000,0.470588,0.647059
1708919754.json,1.000000,0.062500,0.062500,1.000000,1.000000
1709382481.json,1.000000,0.000000,0.000000,0.800000,0.850000
1709473825.json,1.000000,0.000000,0.000000,1.000000,0.862069
1709487769.json,1.000000,0.000000,0.000000,1.000000,0.875000
170977295.json,1.000000,0.000000,0.000000,1.000000,0.714286
1710170780.json,1.000000,0.040000,0.000000,1.000000,0.760000
1710542333.json,1.000000,0.000000,0.000000,0.555556,0.555556
1710702739.json,1.000000,0.000000,0.033333,0.766667,0.666667
1710774904.json,1.000000,0.151515,0.121212,1.000000,0.939394
1710853675.json,1.000000,0.000000,0.000000,0.466667,0.733333
1711010599.json,1.000000,0.000000,0.000000,0.434783,0.652174
1711809425.json,1.000000,0.000000,0.000000,1.000000,0.750000
1712132769.json,1.000000,0.000000,0.000000,1.000000,1.000000
1712739243.json,1.000000,0.250000,0.062500,1.000000,1.000000
1712837039.json,1.000000,0.064516,0.064516,1.000000,0.870968
1713038010.json,1.000000,0.000000,0.000000,1.000000,1.000000
171323742.json,0.826087,0.000000,0.000000,0.869565,0.739130
171371933.json,1.000000,0.000000,0.000000,1.000000,0.777778
1714347345.json,1.000000,0.000000,0.052632,1.000000,0.789474
1714824538.json,1.000000,0.000000,0.000000,0.823529,0.647059
1714864350.json,1.000000,0.000000,0.000000,0.590909,0.500000
1715277703.json,1.000000,0.111111,0.055556,1.000000,0.666667
1715812589.json,1.000000,0.000000,0.030303,0.818182,0.696970
1716256122.json,1.000000,0.000000,0.000000,1.000000,0.928571
1717858062.json,1.000000,0.000000,0.052632,1.000000,0.842105
1718128311.json,0.913043,0.000000,0.000000,1.000000,0.826087
1718222072.json,1.000000,0.000000,0.000000,1.000000,1.000000
1718446525.json,0.931034,0.000000,0.103448,0.310345,0.931034
1718551190.json,1.000000,0.000000,0.000000,1.000000,0.866667
1718840041.json,1.000000,0.000000,0.000000,0.764706,0.588235
1719099324.json,1.000000,0.000000,0.000000,1.000000,0.687500
1719735652.json,1.000000,0.000000,0.000000,0.347826,0.565217
1719805628.json,1.000000,0.000000,0.000000,1.000000,1.000000
1720125468.json,1.000000,0.000000,0.000000,1.000000,0.925926
1720403983.json,1.000000,0.000000,0.000000,1.000000,0.722222
1720521300.json,1.000000,0.000000,0.000000,1.000000,0.826087
1720573790.json,1.000000,0.000000,0.066667,0.800000,1.000000
1720607649.json,1.000000,0.000000,0.000000,1.000000,0.900000
1721269458.json,1.000000,0.000000,0.000000,0.062500,0.781250
1721271775.json,1.000000,0.000000,0.000000,0.666667,0.888889
1721664316.json,1.000000,0.000000,0.000000,0.571429,0.666667
1721735258.json,1.000000,0.000000,0.000000,1.000000,1.000000
1723152366.json,1.000000,0.000000,0.000000,0.611111,0.555556
1723168613.json,1.000000,0.000000,0.000000,1.000000,1.000000
1723239912.json,1.000000,0.000000,0.000000,0.842105,0.789474
1723390826.json,1.000000,0.000000,0.000000,0.600000,0.866667
1723592050.json,1.000000,0.000000,0.000000,0.851852,0.444444
1723600679.json,1.000000,0.000000,0.000000,1.000000,0.826087
1723927576.json,1.000000,0.000000,0.000000,1.000000,0.818182
1724444042.json,1.000000,0.000000,0.000000,1.000000,1.000000
172446928.json,1.000000,0.000000,0.000000,1.000000,0.655172
1724596740.json,1.000000,0.000000,0.000000,0.305556,0.944444
1725298356.json,1.000000,0.000000,0.000000,1.000000,1.000000
1725695768.json,1.000000,0.000000,0.000000,0.192308,1.000000
1725719616.json,1.000000,0.000000,0.000000,0.736842,1.000000
172588020.json,1.000000,0.000000,0.000000,1.000000,1.000000
1725923949.json,1.000000,0.000000,0.100000,1.000000,0.850000
1726110010.json,1.000000,0.000000,0.000000,1.000000,0.631579
1726271335.json,0.916667,0.000000,0.000000,0.291667,0.916667
1726501123.json,0.909091,0.000000,0.000000,0.939394,0.757576
1726774123.json,1.000000,0.000000,0.000000,0.812500,0.718750
1726895112.json,1.000000,0.000000,0.000000,1.000000,0.846154
1726947188.json,1.000000,0.000000,0.000000,0.512821,0.538462
1727967488.json,1.000000,0.000000,0.000000,1.000000,0.900000
1728127510.json,1.000000,0.000000,0.000000,1.000000,1.000000
1728289219.json,1.000000,0.000000,0.000000,0.400000,0.542857
1728475411.json,1.000000,0.000000,0.000000,1.000000,0.375000
1728567850.json,1.000000,0.000000,0.000000,0.692308,0.423077
1728689808.json,1.000000,0.055556,0.000000,1.000000,0.666667
1728714190.json,1.000000,0.000000,0.000000,1.000000,0.368421
1728725411.json,1.000000,0.000000,0.000000,1.000000,1.000000
1728951471.json,1.000000,0.000000,0.000000,0.866667,0.466667
172901201.json,1.000000,0.000000,0.000000,0.777778,1.000000
